Year,DOI,Title,OpenAlex Year,OpenAlex ID,OpenAlex Title,OpenAlex DOI,OpenAlex URL,OpenAlex Venue,OpenAlex Journal,OpenAlex Publisher,OpenAlex First Page,OpenAlex Last Page
2019,10.1109/TVCG.2019.2934434,SmartCube: An Adaptive Data Management Architecture for the Real-Time Visualization of Spatiotemporal Datasets,2020.0,https://openalex.org/W2969927592,SmartCube: An Adaptive Data Management Architecture for the Real-Time Visualization of Spatiotemporal Datasets,https://doi.org/10.1109/tvcg.2019.2934434,https://doi.org/10.1109/tvcg.2019.2934434,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,790,799
2019,10.1109/TVCG.2019.2934785,Text-to-Viz: Automatic Generation of Infographics from Proportion-Related Natural Language Statements,2020.0,https://openalex.org/W2967623726,Text-to-Viz: Automatic Generation of Infographics from Proportion-Related Natural Language Statements,https://doi.org/10.1109/tvcg.2019.2934785,https://doi.org/10.1109/tvcg.2019.2934785,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,906,916
2019,10.1109/TVCG.2019.2934395,The Impact of Immersion on Cluster Identification Tasks,2020.0,https://openalex.org/W2973158165,The Impact of Immersion on Cluster Identification Tasks,https://doi.org/10.1109/tvcg.2019.2934395,https://doi.org/10.1109/tvcg.2019.2934395,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,525,535
2019,10.1109/TVCG.2019.2934786,The Perceptual Proxies of Visual Comparison,2020.0,https://openalex.org/W2969684696,The Perceptual Proxies of Visual Comparison,https://doi.org/10.1109/tvcg.2019.2934786,https://doi.org/10.1109/tvcg.2019.2934786,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1012,1021
2019,10.1109/TVCG.2019.2934556,The Role of Latency and Task Complexity in Predicting Visual Search Behavior,2020.0,https://openalex.org/W2969977939,The Role of Latency and Task Complexity in Predicting Visual Search Behavior,https://doi.org/10.1109/tvcg.2019.2934556,https://doi.org/10.1109/tvcg.2019.2934556,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1246,1255
2019,10.1109/TVCG.2019.2934803,"There Is No Spoon: Evaluating Performance, Space Use, and Presence with Expert Domain Users in Immersive Analytics",2020.0,https://openalex.org/W2970548164,"There Is No Spoon: Evaluating Performance, Space Use, and Presence with Expert Domain Users in Immersive Analytics",https://doi.org/10.1109/tvcg.2019.2934803,https://doi.org/10.1109/tvcg.2019.2934803,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,536,546
2019,10.1109/TVCG.2019.2934286,Toward Objective Evaluation of Working Memory in Visualizations: A Case Study Using Pupillometry and a Dual-Task Paradigm,2020.0,https://openalex.org/W2969292277,Toward Objective Evaluation of Working Memory in Visualizations: A Case Study Using Pupillometry and a Dual-Task Paradigm,https://doi.org/10.1109/tvcg.2019.2934286,https://doi.org/10.1109/tvcg.2019.2934286,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,332,342
2019,10.1109/TVCG.2019.2934810,Towards Automated Infographic Design: Deep Learning-based Auto-Extraction of Extensible Timeline,2020.0,https://openalex.org/W2966386095,Towards Automated Infographic Design: Deep Learning-based Auto-Extraction of Extensible Timeline,https://doi.org/10.1109/tvcg.2019.2934810,https://doi.org/10.1109/tvcg.2019.2934810,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,917,926
2019,10.1109/TVCG.2019.2934812,Uncertainty-Aware Principal Component Analysis,2020.0,https://openalex.org/W2942992140,Uncertainty-Aware Principal Component Analysis,https://doi.org/10.1109/tvcg.2019.2934812,https://doi.org/10.1109/tvcg.2019.2934812,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,822,831
2019,10.1109/TVCG.2019.2934797,VisTA: Integrating Machine Intelligence with Visualization to Support the Investigation of Think-Aloud Sessions,2020.0,https://openalex.org/W2969525524,VisTA : Integrating Machine Intelligence with Vis ualization to Support the Investigation of T hink- A loud Sessions,https://doi.org/10.1109/tvcg.2019.2934797,https://doi.org/10.1109/tvcg.2019.2934797,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,343,352
2019,10.1109/TVCG.2019.2934283,What is Interaction for Data Visualization?,2020.0,https://openalex.org/W2966541941,What is Interaction for Data Visualization,https://doi.org/10.1109/tvcg.2019.2934283,https://doi.org/10.1109/tvcg.2019.2934283,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,119,129
2019,10.1109/TVCG.2019.2934287,Why Authors Don't Visualize Uncertainty,2020.0,https://openalex.org/W2969788738,Why Authors Don't Visualize Uncertainty,https://doi.org/10.1109/tvcg.2019.2934287,https://doi.org/10.1109/tvcg.2019.2934287,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,130,139
2019,10.1109/TVCG.2019.2934811,Winglets: Visualizing Association with Uncertainty in Multi-class Scatterplots,2020.0,https://openalex.org/W2975462711,Winglets: Visualizing Association with Uncertainty in Multi-class Scatterplots,https://doi.org/10.1109/tvcg.2019.2934811,https://doi.org/10.1109/tvcg.2019.2934811,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,770,779
2019,10.1109/TVCG.2019.2934242,A Structural Average of Labeled Merge Trees for Uncertainty Visualization,2020.0,https://openalex.org/W2967241380,A Structural Average of Labeled Merge Trees for Uncertainty Visualization,https://doi.org/10.1109/tvcg.2019.2934242,https://doi.org/10.1109/tvcg.2019.2934242,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,832,842
2019,10.1109/TVCG.2019.2934313,Accelerated Monte Carlo Rendering of Finite-Time Lyapunov Exponents,2020.0,https://openalex.org/W2969585985,Accelerated Monte Carlo Rendering of Finite-Time Lyapunov Exponents,https://doi.org/10.1109/tvcg.2019.2934313,https://doi.org/10.1109/tvcg.2019.2934313,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,708,718
2019,10.1109/TVCG.2019.2934367,Analysis of the Near-Wall Flow in a Turbine Cascade by Splat Visualization,2020.0,https://openalex.org/W2963227949,Analysis of the Near-Wall Flow in a Turbine Cascade by Splat Visualization,https://doi.org/10.1109/tvcg.2019.2934367,https://doi.org/10.1109/tvcg.2019.2934367,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,719,728
2019,10.1109/TVCG.2019.2934260,Artifact-Based Rendering: Harnessing Natural and Traditional Visual Media for More Expressive and Engaging 3D Visualizations,2020.0,https://openalex.org/W2968604573,Artifact-Based Rendering: Harnessing Natural and Traditional Visual Media for More Expressive and Engaging 3D Visualizations,https://doi.org/10.1109/tvcg.2019.2934260,https://doi.org/10.1109/tvcg.2019.2934260,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,492,502
2019,10.1109/TVCG.2019.2934546,Cohort-based T-SSIM Visual Computing for Radiation Therapy Prediction and Exploration,2020.0,https://openalex.org/W2969355467,Cohort-based T-SSIM Visual Computing for Radiation Therapy Prediction and Exploration,https://doi.org/10.1109/tvcg.2019.2934546,https://doi.org/10.1109/tvcg.2019.2934546,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,949,959
2019,10.1109/TVCG.2019.2934370,Deadeye Visualization Revisited: Investigation of Preattentiveness and Applicability in Virtual Environments,2020.0,https://openalex.org/W2969564483,Deadeye Visualization Revisited: Investigation of Preattentiveness and Applicability in Virtual Environments,https://doi.org/10.1109/tvcg.2019.2934370,https://doi.org/10.1109/tvcg.2019.2934370,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,547,557
2019,10.1109/TVCG.2019.2934368,Dynamic Nested Tracking Graphs,2020.0,https://openalex.org/W2977818912,Dynamic Nested Tracking Graphs,https://doi.org/10.1109/tvcg.2019.2934368,https://doi.org/10.1109/tvcg.2019.2934368,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,249,258
2019,10.1109/TVCG.2019.2934310,Extraction and Visual Analysis of Potential Vorticity Banners around the Alps,2020.0,https://openalex.org/W2969575913,Extraction and Visual Analysis of Potential Vorticity Banners around the Alps,https://doi.org/10.1109/tvcg.2019.2934310,https://doi.org/10.1109/tvcg.2019.2934310,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,259,269
2019,10.1109/TVCG.2019.2934620,High-throughput feature extraction for measuring attributes of deforming open-cell foams,2020.0,https://openalex.org/W2969415319,High-throughput feature extraction for measuring attributes of deforming open-cell foams,https://doi.org/10.1109/tvcg.2019.2934620,https://doi.org/10.1109/tvcg.2019.2934620,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,140,150
2019,10.1109/TVCG.2019.2934312,InSituNet: Deep Image Synthesis for Parameter Space Exploration of Ensemble Simulations,2020.0,https://openalex.org/W2965010363,InSituNet: Deep Image Synthesis for Parameter Space Exploration of Ensemble Simulations,https://doi.org/10.1109/tvcg.2019.2934312,https://doi.org/10.1109/tvcg.2019.2934312,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,23,33
2019,10.1109/TVCG.2019.2934332,LassoNet: Deep Lasso-Selection of 3D Point Clouds,2020.0,https://openalex.org/W2966331853,LassoNet: Deep Lasso-Selection of 3D Point Clouds,https://doi.org/10.1109/tvcg.2019.2934332,https://doi.org/10.1109/tvcg.2019.2934332,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,195,204
2019,10.1109/TVCG.2019.2934612,Multi-Scale Procedural Animations of Microtubule Dynamics Based on Measured Data,2020.0,https://openalex.org/W2969417939,Multi-Scale Procedural Animations of Microtubule Dynamics Based on Measured Data,https://doi.org/10.1109/tvcg.2019.2934612,https://doi.org/10.1109/tvcg.2019.2934612,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,622,632
2019,10.1109/TVCG.2019.2934314,Multi-Scale Topological Analysis of Asymmetric Tensor Fields on Surfaces,2020.0,https://openalex.org/W2969585390,Multi-Scale Topological Analysis of Asymmetric Tensor Fields on Surfaces,https://doi.org/10.1109/tvcg.2019.2934314,https://doi.org/10.1109/tvcg.2019.2934314,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,270,279
2019,10.1109/TVCG.2019.2934333,Multiscale Visual Drilldown for the Analysis of Large Ensembles of Multi-Body Protein Complexes,2020.0,https://openalex.org/W2957945053,Multiscale Visual Drilldown for the Analysis of Large Ensembles of Multi-Body Protein Complexes,https://doi.org/10.1109/tvcg.2019.2934333,https://doi.org/10.1109/tvcg.2019.2934333,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,843,852
2019,10.1109/TVCG.2019.2934259,OpenSpace: A System for Astrographics,2020.0,https://openalex.org/W2969264976,OpenSpace: A System for Astrographics,https://doi.org/10.1109/tvcg.2019.2934259,https://doi.org/10.1109/tvcg.2019.2934259,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,633,642
2019,10.1109/TVCG.2019.2934258,Scale-Space Splatting: Reforming Spacetime for Cross-Scale Exploration of Integral Measures in Molecular Dynamics,2020.0,https://openalex.org/W2963333474,Scale-Space Splatting: Reforming Spacetime for Cross-Scale Exploration of Integral Measures in Molecular Dynamics,https://doi.org/10.1109/tvcg.2019.2934258,https://doi.org/10.1109/tvcg.2019.2934258,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,643,653
2019,10.1109/TVCG.2019.2934337,Temporal Views of Flattened Mitral Valve Geometries,2020.0,https://openalex.org/W2969663977,Temporal Views of Flattened Mitral Valve Geometries,https://doi.org/10.1109/tvcg.2019.2934337,https://doi.org/10.1109/tvcg.2019.2934337,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,971,980
2019,10.1109/TVCG.2019.2934338,The Effect of Data Transformations on Scalar Field Topological Analysis of High-Order FEM Solutions,2020.0,https://openalex.org/W2969684390,The Effect of Data Transformations on Scalar Field Topological Analysis of High-Order FEM Solutions,https://doi.org/10.1109/tvcg.2019.2934338,https://doi.org/10.1109/tvcg.2019.2934338,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,162,172
